jn_id,ghap_id,layer_id,title,record_type,description,latitude,longitude,datestart,dateend,source,linkback,created_at,updated_at,Source_ID,LanguageGroup,Colony,StateOrTerritory,PoliceDistrict,KnownDate,AttackTime,Victims,VictimsDead,VictimDescription,Attackers,AttackersDead,AttackerDescription,Transport,Motive,WeaponsUsed,CorroborationRating,RetaliationForDeaths,VictimNotes,AboriginalPlaceName,AttackerNotes,MassacreGroup,AttackerNames,KNN1,KNN2,KNN3,War,Stage,WarStage,Region,Period
344,td0cf7,1336,"Mt Haldon, Darling Downs Pastoral District",Site,"Christopher Rolleston, CCL Darling Downs and party cornered Aboriginal people in daylight in the Range scrub, three days after Yugara people killed Richard White, a shepherd on Sibley and King's Haldon run and drove off 1874 sheep (French, 1989, p 104). Rolleston estimated that twelve Yugara people were killed (Rolleston to Col Sec, August 15,  October 12, 1843, CCL Correspondence 1843, <i>SRNSW</i>, 4/2601).",-27.843,152.262,1843-07-30,1843-07-30,"French, 1989, p 104; Rolleston to Col Sec, August 15,  October 12, 1843, CCL Correspondence 1843, <i>SRNSW</i>, 4/2601",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=590,2024-06-01 00:06:21,2024-11-17 15:29:54,590,Yugara,NSW,QLD,Drayton,30/07/1843,Day,Aboriginal or Torres Strait Islander People,12,Aboriginal,Colonists,0,"Crowns Land Commissioner, Government Official(s), Settler(s), Stockmen/Drover(s)",Horse,Reprisal,"Firearm(s), Musket(s)",***,1,,,,,,42,23,12,Bays,Moreton Bay and Darlling Downs,Bays: Moreton Bay and Darlling Downs,East,South
162,td0cfa,1336,Rosewood Scrub,Site,"Soldiers, settlers and stockmen chased a large group of Aboriginal people led by Multuggerah into the Rosewood Scrub, following the 'Battle of One Tree Hill'. Carried out by Crown Lands Commissioners Christopher Rolleston and Stephen Simpson, with a vigilante group of settlers, and Lt Johnstone and 10 soldiers from the 99th Regiment (Copland et al, 2006, pp 25-26). Copland estimates that 12 Yugarah people were killed (Copland et al, p 26).",-27.557,152.584,1843-09-01,1843-10-31,"<i>SMH</i> October 12, 1843, p 3 <a href=""https://trove.nla.gov.au/newspaper/page/1520833"">https://trove.nla.gov.au/newspaper/page/1520833</a>; Copland et al, 2006, pp 25-26.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=592,2024-06-01 00:06:21,2024-11-17 15:29:54,592,Yugara or Garumngar,NSW,QLD,Brisbane,Sept - Oct 1843,Day,Aboriginal or Torres Strait Islander People,12,Aboriginal,Colonists,0,"Government Official(s), Settler(s), Stockmen/Drover(s), Soldier(s)",Horse,Reprisal,"Firearm(s), Musket(s)",***,,,,,,,42,23,12,Bays,Moreton Bay and Darlling Downs,Bays: Moreton Bay and Darlling Downs,East,South
164,td0cfd,1336,"Darkey Flat, Southern Darling Downs",Site,"This attack, by owners and station hands at Talgai Station on the Southern Darling Downs, was carried out to prevent the station from becoming the collecting point for other Aboriginal clans. The account given by French (1989, p 99) relates that 'two uninitiated Aboriginal youths from southern New South Wales, in the employ of a local squatter, had raped several women of the McIntyre (Bigambul?) tribe. When the tribal warriors gathered to punish the transgressors, the reprobates informed the settlers at Talgai Station that the McIntyre tribe was planning a raid on the station. The whites promptly carried out a pre-emptive attack, killing several Aborigines: thereafter the McIntyre tribe had good cause for resisting the white invasion.'",-28.097,151.798,1845-01-01,1845-12-31,"Hall, 1925, pp 103-104; French, 1989, p 99.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=595,2024-06-01 00:06:21,2024-11-17 15:29:54,595,Geynyan?,NSW,QLD,Warialda,1845,Day,Aboriginal or Torres Strait Islander People,6,Aboriginal,Colonists,0,"Settler(s), Stockmen/Drover(s)",Horse,Opportunity,Firearm(s),**,,,,,,,42,23,12,Bays,Moreton Bay and Darlling Downs,Bays: Moreton Bay and Darlling Downs,East,South
166,td0d02,1336,"Whiteside Station, Pine River,  Moreton Bay Pastoral District",Site,"On 13 April 1847, p 3, <i>The Australian</i> published the following: 'A few days ago, a servant of Captain Griffin, [at the Pine River], named Brown, went to the Police Magistrate and stated that, when Captain Griffin's men left the station for the lambing season, they mixed together a quantity of arsenic and flour, and then left it in the hut, expecting the blacks would visit and make use of the mixture.  On their return, they found that the mixture had been eaten.  Brown mentioned the name of a fellow servant (Brady) then in Brisbane, who said he knew more of the matter than himself, although he rather thought he would be an unwilling witness. Brady was brought up, but denied at first all knowledge of the matter. However, on being sworn, he recollected himself, and confirmed Brown's statement, naming two other servants who were also aware of the fact - namely, the hutkeeper who had been wounded [earlier by a 'black fellow'], and another named Coppin, the latter of whom he said had mixed the arsenic with the flour. On learning what had occurred, Captain Griffin, who was then in Brisbane, started for his station. The Police Magistrate also dispatched a constable to bring in the other two men. Captain Griffin was, however, the first to reach the station, and was on his way back to Brisbane before the constable arrived at the Pine River. When the constable at length reached the men, they were of course prepared to accompany. They had not absconded, but came down at once. They denied that any mixture had been deliberately made of the flour and arsenic by any one, but admitted that a quantity of flour only had been left in the hut, and that the blacks themselves had mixed it in a dish in which there were some remains of arsenic that had used in the preparation for the sheep. The evidence of these persons has been sent to the Attorney-General, [in Sydney] who will probably institute some further inquiries on the subject. ' '[N.B.-To have left flour on the floor, and arsenic in the identical vessel in which flour is always thrown before it can be made into damper, was only another way of ""doing the trick"". ED. AUST.]'",-27.265,152.931,1847-04-10,1847-04-20,"<i>MBC</i> Apr 24, 1847, p 2 <a href=""http://nla.gov.au/nla.news-article3716282"">http://nla.gov.au/nla.news-article3716282</a>; <i>The Australian</i> Apr 13, 1847, p 3  <a href=""http://nla.gov.au/nla.news-article37126953"">http://nla.gov.au/nla.news-article37126953</a>; Connors, 2015, pp 126-127.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=600,2024-06-01 00:06:21,2024-11-17 15:29:54,600,Buyibara or Yugarabul,NSW,QLD,Brisbane,mid-April 1847,Day,Aboriginal or Torres Strait Islander People,50,Aboriginal,Colonists,0,Servant(s),,Opportunity,Poison,***,,,,,,,42,23,12,Bays,Moreton Bay and Darlling Downs,Bays: Moreton Bay and Darlling Downs,East,South
31,td0d0c,1336,'The Cedars' Burnett River,Site,"On 4 June 1849, following the Aboriginal killing of the Pegg brothers, employed as shepherds on Gregory Blaxland's Gin Gin station, Blaxland and his nephew William Forster organised a punitive party of over 50 station hands and squatters including the Thompson Brothers of Walla Station They travelled downstream and located a large Aboriginal camp in dense scrub, in an area that has since become known as 'The Cedars'. Clem Lack reported: 'The white man attacked at piccaninny dawn. More than 100 myalls were asleep, gorged with roast mutton, in groups around the ashes of burnt out fires, half a mile away from the waters of the Burnett. The affray was one of the bloodiest in Queensland frontier history, although no white man was killed. Many of the Aboriginals escaped by plunging into the Burnett and swimming to the other side. Some were picked off by marksmen and sank beneath the surface. More than half a century later, ploughmen at The Cedars…brought to light grim relics. Skulls, bones, some tomahawks, boomerangs, and other weapons...' (Lack, 1967).",-24.974,152.181,1849-06-01,1849-07-31,"<a href=""https://espace.library.uq.edu.au/view/UQ:319766"">Coffey, 2006</a>; Lack, 1967, np.; Laurie, 1959",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=611,2024-06-01 00:06:21,2024-11-17 15:29:54,611,Taribelang,NSW,QLD,Maryborough,June/July 1849,Dawn,Aboriginal or Torres Strait Islander People,60,Aboriginal,Colonists,0,Settler(s),Horse,Reprisal,"Firearm(s), Musket(s), Carbine(s), Cutlass/Cutlasses",*,"2 Pegg brotthers, shepherds at Gin Gin station.","Men, women and children",,,,,24,13,7,Bays,Wide Bay,Bays: Wide Bay,East,South
33,td0d10,1336,K'Gari / Fraser Island,Site,"According to Lauer (1977), after almost a decade of conflict between colonists and Aboriginal people in the 'Wide Bay' region, Aboriginal people had established K'Gari (Fraser Island) as a base of operations:
<br>
'Following these engagements, the Aborigines withdrew to Fraser Island, which, according to the whites, they seemed to be using as a convenient natural fortress, for the avoidance of European reprisal raids. At a meeting of the three Native Police officers with Magistrate Bidwell and local squatter, Edward B. Uhr, in mid-February 1851, it was maintained that on previous occasions the natives had retired to the island ""after committing murders"" and that this place was tactically regarded by them ""as a stronghold from which they can issue at any time to commit fresh crimes.""' (Lauer, 1977, p 52) 
<br>
Between 24 December 1851 and 3 January 1852 a punitive expedition led by Commandant Frederick Walker, Lt Marshall and Sgt Major Dolan, and 24 troopers along with the captain and crew of the schooner 'Margaret and Mary', who were all armed and sworn in as special constables, was carried out on Fraser Island to 'break up' Aboriginal clans that had sought sanctuary on the island. According to Lauer, Walkers report cautious in it's details, unbelievable in parts and did not account for many days, even though 'This campaign of 1851-2 - the largest Native Police manoeuvre in the Northern Districts to that date - seems to mark another turning point in frontier relations.' (Lauer, 1977, p54) Walker did report that 'on the 24th, his troopers fired on retreating boats of natives, and ""several balls struck"", as well as how, on the night of the 27th, the Fraser Islanders ""made frequent attempts to surprise the Native Police camp"", again suffering casualties in doing so.' (Lauer, 1977, p54)
<br>
According to colonists at the time Aboriginal people were 'driven into the sea, and kept there as long as daylight and life lasted' (Lauer, 1977).
<br>
Some comparable details, such as the deputisation of colonists, the killings on the beach and victims driven into the water, suggest this may be the same, or related to a massacre written from oral history by Vic Collins. According to Vic Collins a massacre took place just to the south of K'Gari on the mainland at Teewah Beach, north of Noosa: 'The convicts were given their freedom provided they donned a red uniform (Red Coats) to keep the blacks in order. Stationed at Maryborough word came of a tribe of blacks stealing sheep from Mannumbar Station (on their way bay from Bunya Mts) Noosa blacks were blamed. The Red Coats track them to Teewah Beach. They were ordered to ride out on the beach and shoot the men (single shot muzzle loaders) then use swords on the remainder which they did. But children took to the water, so the officer in charge ordered the red coats to ride their horeses into the surf and trample the children till they drowned.' (Collins, 2000)",-25.599,153.09,1851-12-24,1852-01-03,"Lauer, 1977 <a href=""https://espace.library.uq.edu.au/view/UQ:1dac35b"">https://espace.library.uq.edu.au/view/UQ:1dac35b</a>; <i>SMH</i>, January 22, 1852 <a href=""https://trove.nla.gov.au/newspaper/page/1509723"">https://trove.nla.gov.au/newspaper/page/1509723</a>; Collins, 2000.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=615,2024-06-01 00:06:21,2024-11-17 15:29:54,615,[Butchulla] or a collection of clans that had sought refuge on the island,NSW,QLD,Maryborough,24 Dec 1851 - 3 Jan 1852,Day,Aboriginal or Torres Strait Islander People,50,,Colonists,0,Native Police,Horse,Opportunity,"Firearm(s), Carbine(s)",***,,,K'Gari,,,,24,13,7,Bays,Wide Bay,Bays: Wide Bay,East,South
356,td0d14,1336,"Maryborough, Burnett PD",Site,"Local historian J Lennon (cited in Bottoms, 2013, p 86) wrote, 'Late in November 1854…Aborigines ate flour laced with strychnine, among provisions stolen from the store of Henry Palmer. ""There was a great whaling [sic] heard in the camp at Granville where they were sent every night,"" an old settler recorded, ""and in the morning several of them were found dead, poisoned.""'",-25.537,152.725,1854-11-01,1854-11-01,"Bottoms 2013, p 86.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=619,2024-06-01 00:06:21,2024-11-17 15:29:54,619,Gubbi Gubbi? or Butchulla?,NSW,QLD,Maryborough,01/11/1854,Day,Aboriginal or Torres Strait Islander People,6,Aboriginal,Colonists,0,Settler(s),Horse,Opportunity,"Poison, Poisoned Flour Laced with Strychnine",*,,,,,,,24,13,7,Bays,Wide Bay,Bays: Wide Bay,East,South
53,td0d73,1336,"Hardie's Station, Dugandan Scrub",Site,"Lt Frederick Wheeler responded to a letter from settler John Hardie asking for assistance to 'disperse' Aboriginal people in the Dugandan Scrub. Wheeler led a detachment of native police and attacked a Yuggera camp and killed nearly all of them (Bottoms, 2013, pp 23-24).",-28.037,152.67,1861-01-01,1861-01-31,"QP V&P LA 1861(b); Bottoms, 2013, pp 23-24; Rosser, 1990, p 59.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=678,2024-06-01 00:06:21,2024-11-17 15:29:54,678,Yuggera,QLD,QLD,Brisbane,January 1861,Day,Aboriginal or Torres Strait Islander People,40,Aboriginal,Colonists,0,Native Police,Horse,Opportunity,"Firearm(s), Carbine(s)",***,,"Men, women and children",,,,,33,18,9,Bays,Late,Bays: Late,East,South
211,td0d75,1336,"Manumbar Station,  Burnett River region",Site,"According to historian Timothy Bottoms, RR Morisset and a detachment of native police shot 'more than 8' Aboriginal people near Manumbar Station, 50 km south east of Murgon (Bottoms, 2013, pp 6, 51).
<br>
The shootings at Manumbar were reported as part of the <i>Select Committee on the Native Police Force, 1861</i>. On 6 July, 1861 E.M.V. Morisset, Esq., Commandant of the Native Police was called in and examined about several incidents, including the following details about the massacre:
<br>
'It appears from the evidence of Mr. Mortimer and another, that the detachment in charge
of Lieutenant Morisset was sent up on the remonstrance of Mr Parkinson and some others,
and that they killed a number of blacks, and left them lying dead about his run - we have
heard of at least eight found dead in that way. Do you think this a justifiable act under the
circumstances? Yes, I think so; perhaps I may be allowed to explain. I received a report
from Mr. Morisset (Vide appendix B) which is now in the Colonial Secretary's office; he was
on his way to head-quarters with a number of horses, and when he got to this district on his
way up to Wide Bay, he was informed by several squatters that the blacks were very troublesome killing cattle, and that they threatened to attack the horses. He reported this to Mr.
Murray, when he got to Wide Bay, and Lieutenant Murray sent him back with a detachment
of his own men. When Mr. Morisset got back, he found the blacks in large numbers at the
Bunya Bunya, and, I think, he first dispersed them there, and then met them again somewhere
else - at least, the blacks found he was following them, and went in towards the station of
the Messrs. Mortimer, and got close to it, when the Police came up with them. I believe they
thought the Police were coming to shoot them, and made the first attack, the report that
has been sent in to the Colonial Secretary has not explained that as fully as I have done, as I
collected more particulars from my brother afterwards, having examined him when he came in
to head-quarters' (QP V&P LA 1861(b), p 144).
<br>
The report of the incident is included
 in <i>Appendix B. 'Officer's Report, &c., In Reference To An Attack On The Blacks At Manumbar'</i>, as follows:
<br>
'Rockhampton, 10th April, 1861.  
<br>Sir I have the honor to inform you that I arrived here yesterday, with (32)  
thirty-two horses, the same having been purchased by me for the use of the Native Police.  
On my way up from Brisbane I found it necessary to rest the horses for some time  
at ""Wide Bay, and in consequence of the numerous complaints sent in by the squatters, of  
the frequent and daring outrages of the blacks at the Bunya Bunya, I received instructions  
from Lieutenant Murray to patrol the district with a detachment of men. I found the  
blacks collected in several places in very large numbers, and also that they had been killing  
cattle at nearly all the stations in that district; and on two or three occasions I found it  
necessary to fire upon them before they would disperse.  
At Messrs. Frazer and Parkinson's, and also at Mr. Lawless' cattle station, they  
were spearing cattle even while I was on the station.  
I have the honor to enclose brands and descriptions of horses purchased by me.
<br> 
I have, &c.,  
<br>
(Signed) E. V. MORISSET,  
<br>
Second Lieutenant Native Mounted Police.'  
(QP V&P LA 1861(b), p 152)",-26.367,152.361,1861-01-01,1861-12-31,"QP V&P LA 1861(b) <a href=""https://nla.gov.au/nla.obj-53959485/view?partId=nla.obj-53976025#page/n165/mode/1up"">https://nla.gov.au/nla.obj-53959485/view?partId=nla.obj-53976025#page/n165/mode/1up</a>; Bottoms, 2013, pp 6, 51.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=680,2024-06-01 00:06:21,2024-11-17 15:29:54,680,Waka Waka,QLD,QLD,Maryborough,1861,Day,Aboriginal or Torres Strait Islander People,8,,Colonists,0,Native Police,Horse,Opportunity,"Firearm(s), Carbine(s)",**,,,,,,,33,18,9,Bays,Late,Bays: Late,East,South
196,td0d4e,1336,"Murdering Creek, Lake Weyba, Sunshine Coast",Site,"Walter Taplock Chippindall, Manager of Yandina Station, Richard Jones, sen. stockman John Farquarson and four other men ambushed and killed about 25 Gubbi Gubbi men fishing in canoes at Murdering Creek, Lake Weyba, during the bunya season (Gibbons, 2014, pp 142-7; 282).",-26.458,153.08,1862-02-01,1862-04-30,"Gibbons, 2014, pp 142-147; 282. <a href=""https://www.academia.edu/12361316/Deconstructing_colonial_myths_the_massacre_at_Murdering_Creek"">https://www.academia.edu/12361316/Deconstructing_colonial_myths_the_massacre_at_Murdering_Creek</a>",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=658,2024-06-01 00:06:21,2024-11-17 15:29:54,658,Gubbi Gubbi,QLD,QLD,Moreton,1862,Day,Aboriginal or Torres Strait Islander People,25,,Colonists,0,"Manager(s), Stockmen/Drover(s)",Horse,Opportunity,"Firearm(s), Shotgun(s)",**,,,,,,,33,18,9,Bays,Late,Bays: Late,East,South
44,td0d50,1336,Caboolture River,Site,"According to The Courier, the Native Police under Lieutenant Wheeler massacred seven Aboriginal people, including Harry Pring, who had done nothing to provoke this action. Lieutenant Wheeler did not deny this but claimed that he had been instructed to 'disperse' Aboriginal people where ever they gathered. 
'The result of our investigations has been the establishment of the truth of all that we previously asserted, and the confirmation of the impression that the attack upon the blacks was most wanton and unprovoked. It appears that, upon the occasion of the massacre, the blacks were holding a corroboree, and that, while they were so engaged, the Native Police surprised their camp, fired upon them, and killed seven men and one gin, besides wounding others, one of whom, an old gin, has not yet recovered. Most of the bodies have been removed by the blacks themselves, but two were still lying at the scene of the slaughter when one of our informants last visited the spot. One of the men shot was well known about town by the soubriquet of Harry Pring, and was not altogether an immaculate being, but we are not aware that his murderers were justified in shooting him down in cold blood, together with seven of his companions. We cannot gather that the blacks had lately been troublesome in the locality where the massacre occurred; our informants state positively that they had been very peaceably and quietly disposed of late, and had done nothing to justify the attack made by the Native Police. Lieutenant Wheeler, the officer in charge of the detachment, we are told defends his conduct on the ground that his instructions compel him to disperse the blacks wherever they may have congregated, but we have yet to learn that those instructions warrant such an act as that to which we refer.' (Courier, October 4, 1862, p 2).",-27.086,152.955,1862-08-01,1862-08-31,"<i>Courier</i> October 4, 1862, p 2 <a href=""https://trove.nla.gov.au/newspaper/article/4608375/47987"">https://trove.nla.gov.au/newspaper/article/4608375/47987</a>",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=659,2024-06-01 00:06:21,2024-11-17 15:29:54,659,Buyibara,QLD,QLD,Moreton,August 1862,Day,Aboriginal or Torres Strait Islander People,7,,Colonists,0,Native Police,Horse,Opportunity,"Firearm(s), Rifle(s)",*,,,,,,,33,18,9,Bays,Late,Bays: Late,East,South
423,td0d92,1336,Euri Creek,Site,"Reported in the <i>Wagga Wagga Express</i> 25 August 1866: 'Only last week Mr Sub-Inspector (Reginald) Uhr dispersed a mob of over 200 encamped near Euri Creek. They were evidently bent on mischief of some sort from the number of spears they had made. Mr Uhr brought in between thirty and forty and destroyed about six times that number. They were also well supplied with green-hide, and evident proof that they had been already victimising some unfortunate cattle-owner. Natives from very distant tribes, both southward and westward, were noticed among them.'",-20.137,147.965,1866-07-01,1866-07-31,"<i>Wagga Wagga Express and Murrumbidgee District Advertiser</i>, August 25, 1866, p 4 <a href=""https://trove.nla.gov.au/newspaper/article/105997860"">https://trove.nla.gov.au/newspaper/article/105997860</a>.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=954,2024-06-01 00:06:21,2024-11-17 15:29:54,954,Yuru,QLD,QLD,,July 1866,,Aboriginal or Torres Strait Islander People,30,Aboriginal,Colonists,0,Native Police,Horse,Opportunity,,*,,,,,,,115,20,11,Bowen,Early,Bowen: Early,North East,North
273,td0e04,1336,"The Leap, Mt Mandurana, North Queensland",Site,"According to historian Clive Moore (1990), in February 1867, settler John Cook at Balnagowan station, on the north side of the Pioneer River, found 'one cow dead from spear wounds and one speared and hamstrung but alive.' He telegraphed for the Native Police who did not arrive until April, led by Acting Sub-Inspector Johnstone, a local man from Lansdown Valley. They patrolled for several days 'along the north side of the [Pioneer] River,...coming across several Aboriginal Camps, one inhabited by upwards of 200 Aborigines' (Moore, 1990, p 65).  On 24 April, the <i>Mackay Mercury and South Kennedy Advertiser</i> (1867, p 2) reported that: 'they were dealt with in the usual and only effectual mode of restraining their savage propensities by the officer and party, so that we may now hope that life and property will be safe for a time on the other side of the river.' Clive Moore (1990, p 68) concluded: 'There seems no doubt that a massacre occurred at [Mt Mandurana] 'The Leap' in 1867 and that the survivor was a female Aborigine, probably about two or three years old...[and that] the woman and probably others from her tribe were forced to jump. There are caves at the top of the mountain that the Aborigines used, presumably for temporary shelters, while out hunting in pre-1862 years, and also as hiding places when under attack post 1862. They may not have expected the Native Police to pursue them to the top of the mountain, then found themselves with no option but to face the troopers' carbines or go over the precipice.' 
It is estimated that at least 50 Aboriginal people were killed during the Native Police patrol.",-21.067,149.024,1867-04-10,1867-04-30,"Moore, 1990, pp 61-79; <i>Mackay Mercury and South Kennedy Advertiser</i>  April 24, 1867, p 2 <a href=""http://nla.gov.au/nla.news-article169701076"">http://nla.gov.au/nla.news-article169701076</a>.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=1014,2024-06-01 00:06:22,2024-11-17 15:29:53,1014,,QLD,QLD,South Kennedy Land District,April 1867,Day,Aboriginal or Torres Strait Islander People,50,Aboriginal,Colonists,0,Native Police,Horse,Reprisal,Carbine(s),**,,"Men, women and children.",,,,,115,20,11,Bowen,Early,Bowen: Early,North East,North
223,td0da0,1336,Dent Island,Site,"The schooner <i>Louisa Maria</i> was wrecked on  the Whitsunday Islands in late August or early September 1878, and the crew attacked by Aboriginal warriors. One of the crew, Johnston, was tomahawked and his body thrown into the sea.  Sub-Inspector George Nolan led 10 troopers and Captain McIvoy from the <i>Louisa Maria</i>, to Dent Island, a stronghold of the Aboriginal people, spent a week there and 'permanently dispersed' them (<i>BC</i>, Sept 21, 1878, p 6).",-20.349,148.934,1878-08-01,1878-09-20,"<i>Brisbane Courier</i>, September 21, 1878, p 6 <a href=""http://nla.gov.au/nla.news-article1375165"">http://nla.gov.au/nla.news-article1375165</a>; Richards, 2008, p 147.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=963,2024-06-01 00:06:22,2024-11-17 15:29:54,963,,QLD,QLD,Cardwell,1878,Day,Aboriginal or Torres Strait Islander People,30,Aboriginal,Colonists,0,Native Police,Boat,Reprisal,Snider(s),*,"Johnston, passenger on the Louisa Maria",,,,,,52,20,11,Bowen,Late,Bowen: Late,North East,North
69,td0dba,1336,"Long Lagoon, Mt Spencer Station, North Queensland",Site,"After Aboriginal people killed four shepherds on Mt Spencer Station, one the lessees, Henry Stormont Finch-Hatton is alleged by Tim Bottoms (2013, pp 87-89) to have poisoned 100 Aboriginal people at the Long Lagoon outstation. Carl Lumholtz (1889, p 373) mentions Long Lagoon in his memoir. Finch-Hatton's brother Harold gave details of the poisoning in his memoir: 
'One day, when he [Henry Stormont Finch-Hatton?] knew that a large mob of Blacks were watching his movements, he packed a large dray with rations, and set off with it from the head station, as if he was going the rounds of the shepherds' huts. When he got opposite to the Long Lagoon, one of the wheels came off the dray, and down it went with a crash. This appeared to annoy him considerably; but after looking pensively at it for some time, he seemed to conclude that there was nothing to be done, so he unhitched the horses and led them back to the station. No sooner had he disappeared than, of course, all the Blacks came up to the dray to see what was in it. To their great delight it contained a vast supply of flour, beef and sugar. With appetites sharpened by a prolonged abstinence from such delicacies, they lost no time in carrying the rations down to the waterside, and forthwith devoured them as only a Blackfellow can. 
Alas for the greediness of the savage! Alas for the cruelty of the white brother! The rations contained about as much strychnine as anything else, and not one of the mob escaped. When they awoke in the morning they were all dead corpses. More than a hundred Blacks were stretched out by the ruse of the owner of the Long Lagoon. In a dry season, when the water sinks low, their skulls are occasionally to be found half buried in the mud' (Finch-Hatton 1886, pp 132-133).",-21.065,149.025,1880-01-01,1880-12-31,"Finch-Hatton, 1886, pp 132-133; Lumholtz, 1889, p 373; Bottoms, 2013, pp 87-89.",https://c21ch.newcastle.edu.au/colonialmassacres/detail.php?r=977,2024-06-01 00:06:22,2024-11-17 15:29:54,977,,QLD,QLD,Sarina,1880,Day,Aboriginal or Torres Strait Islander People,100,Aboriginal,Colonists,0,Settler(s),Foot,Reprisal,Poisoned Flour Laced with Strychnine,**,4 shepherds,Poisoned,,,,,52,20,11,Bowen,Late,Bowen: Late,North East,North
